A1.2-11,A2c,A1.2,Missing security headers and no origin check on mutating routes,security,low,next.config.ts,,"No CSP, frame-ancestors, X-Content-Type-Options, Referrer-Policy or HSTS; X-Powered-By is on; JSON routes don't check Content-Type or Origin.","Only CSRF defence is SameSite=Lax, which also blunts clickjacking; a future subdomain or cookie-setting change removes that protection.","Set headers in next.config.ts or proxy, set poweredByHeader:false, reject mutating requests whose Origin doesn't match.",no-security-headers,none
A1.2-12,A2c,A1.2,Shared-link page is indexable and can leak the token by Referer,security,low,src/app/s/[token]/page.tsx,12-22,No robots:noindex and no Referrer-Policy:no-referrer; token is the only secret in the URL; sharing also exposes private outcome/hindsight scores though UI says only view this idea.,"A publicly pasted link can be crawled and indexed, and any link a viewer follows sends the token in Referer; owner's only recourse is revoking access.",Add robots:{index:false} and referrer:no-referrer metadata; clarify what sharing exposes in the UI.,share-links-no-noindex-no-expiry,none
A1.2-13,A2c,A1.2,A missing or invalid JWT_SECRET fails silently,correctness,low,src/lib/auth.ts,44-51,"getSecretKey() runs inside the try in verifySessionToken, so a bad secret is swallowed as no session; login itself 500s with no clear error logged.","Every user gets bounced to /login with no diagnostic, masking a config error as an auth problem.",Validate env vars at startup and fail loudly.,jwt-secret-missing-fails-late-silent-logout,none
A1.2-14,A2c,A1.2,Client-side error handling missing in several places,correctness,low,src/components/auth-form.tsx,26,"fetch calls in auth-form, idea-detail, share-control and logout-button have no try/catch.","A network failure leaves buttons stuck (Please wait, Saving); a failed share revoke shows no message, so the owner may think a link is dead when it's still live.",Wrap calls in try/catch and show errors; handle 401 by redirecting to login.,client-fetch-error-handling,none
A1.2-15,A2c,A1.2,Dependency issues (audit advisory and Prisma version pin mismatch),dependencies,low,package.json,"16,21,37","@prisma/client is ^6.19.3 while prisma is pinned at exactly 6.19.3, so client and CLI can drift apart.","A future prisma-only bump could desync client/CLI and break generate; the audit advisory is reachable only through the Prisma CLI (migrations), not at request time.",Pin both to the same version and upgrade Prisma when a patched release is available.,prisma-version-skew,pnpm audit: 1 high advisory GHSA-ggr8-5vv4-36mx (stack exhaustion in deepmerge-ts <8) via prisma > @prisma/config
A1.2-16,A2c,A1.2,Runtime version guidance is stale,dependencies,low,README.md,23,README says Node 20+ and @types/node is ^20; no engines field or .nvmrc; Next 16.3.5 requires >=20.9.,Node 20 nears/at end-of-life; a deploy could target an unsupported runtime with no guardrail.,Target Node 22 or 24 and add engines and .nvmrc.,node-engines-version-mismatch,none
A1.2-17,A2c,A1.2,Compose exposes Postgres on all interfaces with a default credential,infra,low,docker-compose.yml,6-10,5432:5432 binds 0.0.0.0 with idealog:idealog; no healthcheck.,"On a shared network or reused server, that's a reachable database with a public password.","Bind to 127.0.0.1:5432:5432, read password from .env, add healthcheck.",postgres-exposed-default-creds,none
A1.2-18,A2c,A1.2,Weak DB constraints and one redundant index,infra,low,prisma/schema.prisma,55-56,"@@index([userId]) redundant with [userId,status]; title/description lengths enforced only in app; no DB rule that shareToken is non-empty.","Migration-only CHECK constraints are invisible in schema.prisma, so a schema-only rebuild or db push could silently lose them.",Drop redundant index; add consistency CHECKs; document migration-only constraints.,db-schema-drift-missing-checks-redundant-index,none
A1.2-19,A2c,A1.2,Redirect built from req.url,security,low,src/proxy.ts,14,The login redirect is constructed from req.url rather than a clean nextUrl clone.,"Behind a reverse proxy that doesn't preserve the host, this can redirect to an internal origin such as localhost:3000 (not confirmed in a proxied deployment).",Use req.nextUrl.clone() with pathname=/login.,proxy-redirect-req-url-open-redirect,none
A1.2-20,A2c,A1.2,Accessibility gaps,accessibility,low,src/components/score-picker.tsx,26-43,Radio group has no roving tabindex or arrow-key handling (four-button tab stop per row); What happened label not tied to its controls; readonly share URL input has no label.,Keyboard and screen-reader users get an unusable score picker and unlabeled controls.,Use native radio inputs or implement ARIA radiogroup keyboard pattern; add labels.,accessibility-gaps,none
A1.2-21,A2c,A1.2,Every page renders dynamically via the root layout's DB lookup,performance,informational,src/components/site-header.tsx,6,"Root layout calls getCurrentUser(), which reads cookies and hits the DB, making every route dynamic (build shows f for all routes, including marketing/public share pages).",Nothing is static or cacheable; every page view costs one DB query.,Read the session only where needed; move auth-aware nav to a client component or Suspense island.,getcurrentuser-called-every-render,none
A1.2-22,A2c,A1.2,API has dead surface duplicating share serialization,correctness,informational,src/app/api/share/[token]/route.ts,,"GET /api/auth/me, /api/ideas, /api/ideas/[id] and /api/share/[token] are not called by the UI; /api/share/[token] duplicates the field selection in s/[token]/page.tsx, and PublicIdeaDTO in types.ts:28 is unused.","The two copies could drift, and a new field added to one could leak via the other.",Share one public serializer or remove the dead routes.,unused-duplicate-share-api-route,none
A1.2-23,A2c,A1.2,"No account deletion/export, no error boundaries, no logging, no license/privacy docs",security,informational,(repo-wide),,No error.tsx or global-error.tsx and no structured logging; Prisma errors are not caught anywhere so DB failures surface as bare 500s; users cannot delete their account or export data.,DB failures give no operator signal; regulated-region users have no self-service data rights.,"Add these before launch if serving real users, especially in regulated regions.",no-account-deletion-gdpr-compliance,none
A1.2-24,A2c,A1.2,README inaccuracies,docs,informational,README.md,10,"unshareable/unguessable link should read unguessable; README gives no production instructions, env-var table, or test instructions.",,Fix wording; add production/env-var/test documentation.,readme-inaccuracies-gaps,none
A1.2-25,A2c,A1.2,Untracked .claude/settings.json is a template carried over from another project,security,informational,.claude/settings.json,,"Auto-allows arbitrary code execution (Bash(node:*), Bash(npx:*), Bash(pnpm exec:*), Bash(pnpm install:*)); references tools/scripts that don't exist here (pytest, ruff, checkov, ./scripts/check.sh).",".claude/ is not in .gitignore, so it could be committed by accident, granting those permissions to anyone who clones the repo and uses Claude Code.","Prune it, or add it to .gitignore.",claude-settings-json-untracked,none
A2.2-01,A2c,A2.2,"Placeholder JWT_SECRET passes validation, sessions forged",security,high,.env.example,2,getSecretKey() only checks length>=16; example value is 33 chars and passes; README says keep the defaults.,Confirmed by forging a token with sub set to an arbitrary user id; jwtVerify accepted it. Anyone who knows/guesses a victim's user id can impersonate them for the full 30-day lifetime; cuid ids are not high-entropy.,"Require >=32 bytes entropy, reject known placeholders, validate at process start; ship .env.example with empty JWT_SECRET= and an openssl hint.",jwt-secret-placeholder-accepted,custom script: forged an HS256 token (sub=arbitrary user id) with the placeholder secret; jwtVerify accepted it
A2.2-02,A2c,A2.2,No rate limiting on auth endpoints; credential stuffing and CPU exhaustion,security,high,src/app/api/auth/login/route.ts,7,"No per-IP/per-account throttle, lockout or CAPTCHA; bcryptjs cost 12 measured at ~400ms event-loop CPU per hash.","Unlimited password guessing; a few dozen concurrent register/login requests keep the single Node thread busy hashing, stalling every request including public share pages; open registration also allows unlimited account creation.",Rate limit in front of app and in handlers (IP+email); add backoff/lockout; use native bcrypt/argon2; consider email verification/CAPTCHA.,no-rate-limiting-bcrypt-cpu-cost,manual benchmark: bcryptjs cost-12 hash used ~400ms of Node event-loop CPU per call
A2.2-03,A2c,A2.2,"Idea's prediction scores and status can be rewritten after the outcome, corrupting calibration",correctness,medium,src/app/api/ideas/[id]/route.ts,37-40,PATCH accepts differentiation/evidence/cost/reversibility at any time; Edit button always shown; status is also settable without an outcome.,"After recording hindsight, a user can edit the original prediction to match what happened so the delta reads ~0; PATCH {status:DONE} creates a DONE idea with no outcome; PATCH {status:ACTIVE} on a finished idea leaves hindsight in place and still feeds calibration (computeCalibration filters on hindsightTotal != null, not status).",Reject prediction-score edits once outcomeRecordedAt is set or keep history; remove status from ideaUpdateSchema; enforce reopening behavior in one place.,predictions-editable-after-outcome,none
A2.2-04,A2c,A2.2,Sessions cannot be revoked; no password reset or change,security,medium,src/lib/auth.ts,"5,31-38",Stateless 30-day JWT; logout only deletes cookie; no session id/tokenVersion/denylist; no password-change or forgot-password flow.,A stolen cookie stays valid 30 days after logout; nothing invalidates other sessions on compromise; a forgotten password permanently locks a user out.,"Add sessionVersion on User or a sessions table, bumped on logout-everywhere and password change; add password change/reset; consider shorter TTL with refresh.",no-session-revocation-account-lifecycle,none
A2.2-05,A2c,A2.2,No security headers,security,medium,next.config.ts,3-5,"Empty config; no CSP, HSTS, X-Frame-Options/frame-ancestors, X-Content-Type-Options, Referrer-Policy, Permissions-Policy; X-Powered-By still sent.",App can be framed (clickjacking delete/share buttons); no CSP backstop for a future XSS; share URLs can leak via Referer.,"Add headers() in next.config.ts (or edge), set poweredByHeader:false, Referrer-Policy:no-referrer at least on /s/*.",no-security-headers,none
A2.2-06,A2c,A2.2,Auth POSTs accept any Content-Type and have no Origin check (login CSRF),security,medium,src/app/api/auth/login/route.ts,8,req.json() parses regardless of Content-Type; SameSite=Lax doesn't protect login/register since they carry no cookie.,"An attacker page can submit a cross-site form (enctype=text/plain) with a JSON body to /api/auth/login; the Set-Cookie response is accepted on top-level navigation, silently signing the victim into the attacker's account.",Require Content-Type application/json and verify Origin/Sec-Fetch-Site on state-changing routes.,no-csrf-origin-check,none
A2.2-07,A2c,A2.2,No tests and no CI,tests,medium,package.json,5-13,"No test script, no test files, no CI job gating lint/typecheck/build.","A regression such as a dropped userId filter, a bad delta sign, or a broken revoke ships silently.","Unit tests for scoring/calibration; integration tests for cross-user access, revoked tokens, invalid scores; CI job running lint/tsc/tests/build.",no-tests,none
A2.2-08,A2c,A2.2,No production deployment path,infra,medium,package.json,11,"No Dockerfile, no deploy docs, no prisma migrate deploy step; db:migrate runs migrate dev (a dev command that may prompt to reset the DB); compose file is dev-only but undocumented as such, uses idealog/idealog, publishes 5432 on all interfaces, no healthcheck.",An operator following the README either has no schema in production or runs migrate dev against it; a reused compose file exposes an internet-reachable Postgres with a guessable password.,"Documented release step (migrate deploy), Dockerfile (standalone output), separate prod config; bind dev DB to 127.0.0.1 and label dev-only; require non-default prod credentials.",no-deployment-pipeline,none
A2.2-09,A2c,A2.2,"No error handling, error pages, logging or health check",correctness,medium,src/app/api/**,,No try/catch around Prisma calls in any route; no error.tsx/global-error.tsx/not-found.tsx; no monitoring hook or readiness endpoint.,A DB outage or unexpected exception returns an opaque 500 with no structured log; operators get no signal and the orchestrator has no readiness probe.,Shared error helper logging with a request id and JSON errors; error boundaries; /api/health checking the DB; wire in error tracking.,unhandled-errors-no-error-pages,none
A2.2-10,A2c,A2.2,"No pagination, per-user quota or body-size limit",performance,medium,src/app/api/ideas/route.ts,15-21,Each list loads every idea (no limit) and sorts in JS; no cap on ideas per user; request bodies read unbounded before zod's length checks.,"With open registration and no throttle, a script can fill the database and create an account whose dashboard SSR/JSON payload grows without limit.",Paginate/cursor the list and sort in SQL; cap ideas per user; enforce a request body size limit before parsing.,unbounded-queries-no-pagination,none
A2.2-11,A2c,A2.2,bcrypt silently truncates passwords over 72 bytes,security,low,src/lib/validation.ts,6,Schema allows 200 characters but bcrypt ignores everything past byte 72.,Confirmed: two passwords sharing the first 72 bytes both verify; a long-passphrase user gets less protection than expected.,"Cap at 72 bytes, or pre-hash (SHA-256 then base64) or switch to argon2.",bcrypt-72-byte-truncation,manual script: two passwords sharing only the first 72 bytes both verify
A2.2-12,A2c,A2.2,Account enumeration via register response and login timing,security,low,register/route.ts,19-25,"Register reveals which emails exist (409); login skips bcrypt for unknown emails, so those requests return measurably faster.",Attacker builds a list of valid emails for stuffing or phishing.,Dummy bcrypt.compare for unknown users; generic register response plus email verification.,account-enumeration,none
A2.2-13,A2c,A2.2,Register has a race condition and can create a user then fail,correctness,low,src/app/api/auth/register/route.ts,19-32,"Check-then-insert is not atomic, so a concurrent duplicate hits the unique index and throws unhandled P2002 (500); setSessionCookie can also throw (e.g. bad JWT_SECRET) after the user row is created.","A double-click or two tabs give a 500 rather than 409; with a bad secret, registration returns 500 but the account exists, and a retry says already exists.",Catch P2002 and return 409; validate env at boot.,register-race-condition-500,none
A2.2-14,A2c,A2.2,"Shared-idea pages and API lack robots, cache and referrer hygiene",security,low,src/app/s/[token]/page.tsx,7-22,No robots:noindex metadata and no Cache-Control:no-store on the JSON endpoint; generateMetadata and the page each query the DB separately; token stored in plaintext; public endpoint unthrottled.,A share URL landing somewhere crawlable gets indexed; a CDN could cache a revoked idea; a DB read leak exposes every live share link.,"Add robots:{index:false}, no-store and Referrer-Policy:no-referrer; wrap lookup in React.cache; store a hash of the token; rate-limit the endpoint.",share-links-no-noindex-no-expiry,none
A2.2-15,A2c,A2.2,"No account deletion, data export, or privacy and terms pages",security,low,"(absent - no route, no UI)",,Users can delete ideas but not their account; no privacy policy or terms.,Users cannot leave or erase their data (potential GDPR/CCPA erasure gap); nothing covers abuse of public share pages (free-text hosting).,"Add account deletion (cascade already exists), export, policy pages, report/takedown route.",no-account-deletion-gdpr-compliance,none
A2.2-16,A2c,A2.2,Environment is not validated at startup,correctness,low,src/lib/auth.ts,7-13,A missing/short JWT_SECRET throws only inside the first request that signs/verifies a token; verifySessionToken swallows the error so the proxy fails closed and just redirects to login.,A misconfigured deploy looks healthy then silently refuses every login; operators see redirects rather than a config error.,Validate DATABASE_URL and JWT_SECRET once at boot (zod env schema or instrumentation.ts) and exit non-zero.,jwt-secret-missing-fails-late-silent-logout,none
A2.2-17,A2c,A2.2,JWT verification does not pin the algorithm,security,low,src/lib/auth.ts,44,"jwtVerify called without algorithms:[HS256], and issuer/audience are not set.","Currently mitigated since jose rejects other algorithms with a symmetric key, but would matter if keys/usage ever change.","Pass algorithms:[HS256], issuer, audience.",jwt-verification-not-pinned,none
A2.2-18,A2c,A2.2,"Database design gaps (redundant index, missing invariant CHECKs, case-sensitive email)",infra,low,prisma/schema.prisma,55-56,"[userId] index redundant with [userId,status]; nothing enforces hindsight-scores-all-or-none or outcome-set-only-when-not-ACTIVE; CHECK constraints live only in a hand-written migration, not schema.prisma; email uniqueness is case-sensitive at DB level.",Inconsistent rows are accepted by the DB; a db push environment loses the score-range CHECKs.,Drop redundant index; add CHECK for hindsight/status invariant; use citext or lowercase unique index for email; document migration-only constraints.,db-schema-drift-missing-checks-redundant-index,none
A2.2-19,A2c,A2.2,Silent failures in client actions,correctness,low,src/components/idea-detail.tsx,73-82,Delete/share/revoke/rotate show nothing on failure; clipboard rejection unhandled; form fetch calls have no try/catch so a network error leaves the button stuck on Please wait.,"A user believes a share link was revoked when the request actually failed (privacy-relevant mistake), or the UI hangs offline.","Wrap calls, surface an error, reset loading state in finally.",client-fetch-error-handling,none
A2.2-20,A2c,A2.2,API error messages are raw zod text,correctness,low,all routes (parsed.error.issues),,Only the first issue is returned and it does not name the field (e.g. Too small: expected string to have >=1 characters).,Users cannot tell which input to fix.,"Return {field, message} for all issues.",raw-validation-error-messages-no-maxlength,none
A2.2-21,A2c,A2.2,tsc fails on a clean checkout due to a generated global type,infra,low,src/app/layout.tsx,21,"LayoutProps<""/""> is a generated global type; tsc --noEmit reports TS2304 Cannot find name LayoutProps until next dev/build/typegen has run.",A CI typecheck step run before the build fails for a non-bug.,"Run next typegen first in CI, or document the order.",tsc-layoutprops-generated-type-noise,tsc --noEmit: TS2304: Cannot find name 'LayoutProps' at src/app/layout.tsx:21 (resolves after next build/next typegen)
A2.2-22,A2c,A2.2,"Dependency and manifest hygiene (audit advisory, version skew, no engines)",dependencies,low,package.json,"14,24","@prisma/client is ^6.19.3 while prisma is pinned exactly 6.19.3 (future pnpm update can desync them); prisma is listed in dependencies so it ships to production; no engines or .nvmrc (README says Node 20+, Next 16 needs >=20.9).",Audit gates in CI fail; client/CLI version skew breaks prisma generate.,"Move prisma to devDependencies, pin both Prisma packages identically, add engines, re-audit when a patched release ships.",prisma-version-skew,"pnpm audit: 1 high advisory GHSA-ggr8-5vv4-36mx (deepmerge-ts <8) via prisma > @prisma/config; CLI/tooling path, not reachable at request time"
A2.2-23,A2c,A2.2,"The site header runs a DB lookup on every page, including public pages",performance,low,src/components/site-header.tsx,6,"Root layout calls getCurrentUser(), using cookies() and a Prisma query; every route becomes dynamic (build shows all routes as f), including the marketing page and /s/*.",No static/CDN caching and a DB query per view of a public link; a logged-in viewer also sees their own email in the header of someone else's shared idea.,"Verify the JWT only for the header (no DB hit), or move auth-aware nav into a client component/Suspense island.",getcurrentuser-called-every-render,none
A2.2-24,A2c,A2.2,Re-editing an outcome resets outcomeRecordedAt,correctness,low,src/app/api/ideas/[id]/outcome/route.ts,31,"Every PATCH sets outcomeRecordedAt: new Date(), including when only a typo is fixed.",Recorded <date> drifts forward and no longer reflects when the outcome was originally logged.,Set it only when currently null.,outcome-recorded-at-overwritten-on-edit,none
A2.2-25,A2c,A2.2,Build depends on the Google Fonts network,infra,low,src/app/layout.tsx,2-14,next/font/google fetches fonts at build time.,Air-gapped or restricted CI runners fail the build.,"Self-host via next/font/local, or accept and document the dependency.",nextfont-google-build-network-dependency,"next build: succeeded here, fetching Geist from Google Fonts at build time (would fail on an air-gapped/restricted CI runner)"
A2.2-26,A2c,A2.2,.claude/settings.json is untracked and does not match the project,security,informational,.claude/settings.json,,"Allows pytest, ruff and ./scripts/check.sh (none exist here); also allows npx:*, node:* and pnpm install:*, which permit arbitrary code execution without a prompt.","Fine locally, but if committed it would grant broad execution permissions to anyone who clones the repo and uses Claude Code; treat it as untrustworthy, not a boundary.",Review before committing; keep it untracked/out of the repo.,claude-settings-json-untracked,git status: shows .claude/ as the only pre-existing untracked path
A2.2-27,A2c,A2.2,README gaps,docs,informational,README.md,11,"unshareable/unguessable should say unlisted; no production/deployment section, no env-var reference (JWT_SECRET minimum, NODE_ENV, cookie secure flag), no threat model, no API docs, no runbook; proxy protection claim is accurate only for /ideas* pages, /api/* relies entirely on per-route requireUser() calls.",A new API route that forgets requireUser() is silently open.,Fix wording; add the missing README sections; add a shared auth wrapper for API routes.,readme-inaccuracies-gaps,none
A2.2-28,A2c,A2.2,Session cookie hardening gaps,security,informational,(session cookie config),,"secure depends on NODE_ENV===production, so next start behind plain HTTP silently sets a non-secure cookie; no __Host- prefix; no LICENSE file.",Plain-HTTP production deployment silently ships a non-secure session cookie.,Consider a __Host- prefixed cookie name; add a LICENSE.,cookie-not-host-prefixed,none
A2.2-29,A2c,A2.2,Public share pages are unmoderated user-generated content,security,informational,(public share pages),,"Text is rendered as plain React text (no XSS), but anyone can publish up to 5,000 characters at a URL on the app's domain.",The share feature is a phishing/abuse surface (free-text hosting on the app's own domain).,Consider moderation/reporting and rate limits for share creation.,public-share-pages-ugc-abuse-surface,none
A3.2-01,A2c,A3.2,"Placeholder or weak JWT_SECRET is accepted, README says keep it",security,high,src/lib/auth.ts,7-13,Only check is length>=16; .env.example placeholder is 33 chars and passes; README says or keep the defaults.,Production deployed with change-me-to-a-long-random-string lets anyone who knows that public string sign an HS256 session for any user id; attacker still needs a victim's user id (not exposed publicly); a secret under 32 bytes is also weak for HS256.,Require >=32 random bytes and reject the placeholder; validate at startup so the process refuses to boot; remove keep the defaults advice; document openssl rand -base64 48.,jwt-secret-placeholder-accepted,none
A3.2-02,A2c,A3.2,No rate limiting or lockout on login and register,security,high,src/app/api/auth/login/route.ts,7-31,"Unlimited password guessing against any email (only password rule is 8+ chars); unlimited registrations each force a bcrypt cost-12 hash, and bcryptjs is pure JS (cheap CPU-exhaustion vector).",Credential stuffing and CPU-exhaustion DoS are both unmitigated.,Rate-limit per IP/email with backoff or lockout; CAPTCHA or email verification on signup; consider native bcrypt or argon2.,no-rate-limiting-bcrypt-cpu-cost,none
A3.2-03,A2c,A3.2,Account enumeration by response and by timing,security,high,register/route.ts,19-25,"Register returns a distinct 409 for existing emails; login skips the bcrypt compare on a miss, responding faster.",An attacker can build a list of registered emails by probing either endpoint.,Always run a dummy bcrypt.compare on a miss; generic register response plus email verification.,account-enumeration,none
A3.2-04,A2c,A3.2,Predictions can be rewritten after hindsight is recorded,correctness,medium,src/app/api/ideas/[id]/route.ts,37-40,PATCH accepts changes to the four prediction scores at any time.,"After recording an outcome, a user edits e.g. differentiation from 2 to 5; the delta and calibration summary silently change and the original prediction is lost.","Make prediction scores immutable once outcomeRecordedAt is set, or keep an edit history.",predictions-editable-after-outcome,none
A3.2-05,A2c,A3.2,"Status, outcome and hindsight scores can become inconsistent",correctness,medium,src/app/api/ideas/[id]/route.ts,37-40,Generic PATCH can set status to ACTIVE/DONE/ABANDONED without any outcome; no DB constraints tie status/outcome/h* columns together.,PATCH {status:ACTIVE} on a finished idea leaves outcome+hindsight on an ACTIVE idea still counted in calibration; PATCH {status:DONE} on a new idea gives a DONE idea with no outcome.,"Remove status from the generic update schema, or enforce invariants in code and a DB CHECK.",status-outcome-inconsistency-db,none
A3.2-06,A2c,A3.2,Sessions are stateless and cannot be revoked; no password change or reset,security,medium,src/lib/auth.ts,31-38,Logout only deletes the cookie; JWT stays valid for 30 days.,"A stolen cookie keeps working after logout, after a password change, or after the account is locked out; there is no password-change/reset flow at all, so a forgotten password loses the account.",Add a server-side session table or tokenVersion on User checked in getCurrentUser; add password change and email-based reset.,no-session-revocation-account-lifecycle,none
A3.2-07,A2c,A3.2,Emails are never verified,security,medium,register/route.ts,27-32,No email ownership verification before account activation.,Anyone can register victim@example.com and hold that address; the real owner then gets account already exists and cannot sign up.,Verify email ownership before activating the account.,no-session-revocation-account-lifecycle,none
A3.2-08,A2c,A3.2,No security headers,security,medium,next.config.ts,3-5,"Empty config; no CSP, frame-ancestors/X-Frame-Options, HSTS, Referrer-Policy, X-Content-Type-Options; X-Powered-By left on.",App can be framed for clickjacking against Confirm delete and Revoke access; /s/<token> URLs can leak via Referer if external links are added.,Add a headers() config with these headers; set poweredByHeader:false; Referrer-Policy:no-referrer at least for /s/*.,no-security-headers,none
A3.2-09,A2c,A3.2,No tests and no CI,tests,medium,package.json,5-13,No test script and no test files anywhere in the repo.,"Nothing checks ownership scoping on /api/ideas/*, share-token lifecycle, score validation, or scoring/calibration math; auth flows are untested.","API-level tests for cross-user access (user A gets 404 on user B's idea); unit tests for scoring/calibration; CI running lint, typecheck, tests, pnpm audit, build.",no-tests,none
A3.2-10,A2c,A3.2,No production deployment path,infra,medium,package.json,12,"No Dockerfile, CI, migrate deploy step or health endpoint; db:migrate runs prisma migrate dev, wrong for production; README documents only local dev.","Schema not applied on deploy, or a dev-oriented command run against the production DB.",Document/script prisma migrate deploy; add a Dockerfile (Next standalone output) and a /api/health route; document required env vars.,no-deployment-pipeline,none
A3.2-11,A2c,A3.2,docker-compose.yml publishes Postgres with default credentials,infra,medium,docker-compose.yml,5-10,ports 5432:5432 binds all interfaces; credentials idealog/idealog.,"If this file is used on a reachable host, the database is open with a guessable password.","Bind 127.0.0.1:5432:5432, read the password from .env, mark the file dev-only.",postgres-exposed-default-creds,none
A3.2-12,A2c,A3.2,Unhandled unique-constraint race on register,correctness,medium,register/route.ts,19-30,Check-then-insert without catching Prisma P2002.,Two simultaneous signups with the same email both pass findUnique; the second create throws and returns an unhandled 500 instead of 409.,"Drop the pre-check, or catch P2002 and return 409.",register-race-condition-500,none
A3.2-13,A2c,A3.2,"Login CSRF, and no Content-Type or Origin check on JSON routes",security,medium,login/route.ts,8,req.json() called regardless of Content-Type; SameSite=Lax blocks most cross-site cookie use but a cross-site text/plain form POST can still hit unauthenticated login/register.,An attacker logs the victim's browser into the attacker's account; the victim then stores ideas in it.,Require application/json; check Origin or Sec-Fetch-Site on state-changing routes.,no-csrf-origin-check,none
A3.2-14,A2c,A3.2,Unbounded ideas per user and no pagination,performance,medium,src/app/api/ideas/route.ts,15-21,Both list endpoints load every idea with findMany and no limit; descriptions up to 5000 chars; no per-user cap.,"With open signup and no rate limit, a user creates tens of thousands of ideas; dashboard/API return huge payloads and memory grows.","Paginate, cap ideas per user, add rate limits on create.",unbounded-queries-no-pagination,none
